label	text_a
0	111 : Ibuprofen , as well as other 222 , probably reduces the tubular secretion of methotrexate based on in vitro studies in rabbit kidney slices.
0	Methotrexate : 111 , as well as other 222 , probably reduces the tubular secretion of methotrexate based on in vitro studies in rabbit kidney slices.
3	Methotrexate : 111 , as well as other nonsteroidal_anti-inflammatory_drugs , probably reduces the tubular secretion of 222 based on in vitro studies in rabbit kidney slices.
3	Methotrexate : Ibuprofen , as well as other 111 , probably reduces the tubular secretion of 222 based on in vitro studies in rabbit kidney slices.
2	This may indicate that 111 could enhance the toxicity of 222 .
1	Caution should be used if 111 is administered concomitantly with 222 .
0	H-2 Antagonists: In studies with human volunteers, co-administration of 111 or 222 with ibuprofen had no substantive effect on ibuprofen serum concentrations.
0	H-2 Antagonists: In studies with human volunteers, co-administration of 111 or ranitidine with 222 had no substantive effect on ibuprofen serum concentrations.
0	H-2 Antagonists: In studies with human volunteers, co-administration of 111 or ranitidine with ibuprofen had no substantive effect on 222 serum concentrations.
0	H-2 Antagonists: In studies with human volunteers, co-administration of cimetidine or 111 with 222 had no substantive effect on ibuprofen serum concentrations.
0	H-2 Antagonists: In studies with human volunteers, co-administration of cimetidine or 111 with ibuprofen had no substantive effect on 222 serum concentrations.
0	111 : Clinical studies, as well as random observations, have shown that 222 can reduce the natriuretic effect of furosemide and thiazides in some patients.
0	111 : Clinical studies, as well as random observations, have shown that ibuprofen can reduce the natriuretic effect of furosemide and 222 in some patients.
2	Furosemide : Clinical studies, as well as random observations, have shown that 111 can reduce the natriuretic effect of 222 and thiazides in some patients.
2	Furosemide : Clinical studies, as well as random observations, have shown that 111 can reduce the natriuretic effect of furosemide and 222 in some patients.
0	Furosemide : Clinical studies, as well as random observations, have shown that ibuprofen can reduce the natriuretic effect of 111 and 222 in some patients.
0	During concomitant therapy with 111 , the patient should be observed closely for signs of renal failure, as well as to assure 222 efficacy.
3	Lithium : 111 produced an elevation of plasma 222 levels and a reduction in renal lithium clearance in a study of eleven normal volunteers.
0	Lithium : 111 produced an elevation of plasma lithium levels and a reduction in renal 222 clearance in a study of eleven normal volunteers.
1	Thus, when 111 and 222 are administered concurrently, subjects should be observed carefully for signs of lithium toxicity.
0	Thus, when 111 and lithium are administered concurrently, subjects should be observed carefully for signs of 222 toxicity.
0	Coadministration of 111 did not have effects on either the safety or efficacy of 222 in the clinical trials.
0	111 : Coadministration of 222 did not have any effect on either the safety or efficacy of ibutilide in the clinical trials.
0	111 : Coadministration of calcium_channel_blockers did not have any effect on either the safety or efficacy of 222 in the clinical trials.
0	Calcium_channel_blocking_agents : Coadministration of 111 did not have any effect on either the safety or efficacy of 222 in the clinical trials.
0	111 : Coadministration of beta-adrenergic_blocking_agents did not have any effect on either the safety or efficacy of 222 in the clinical trials.
0	Beta-adrenergic_blocking_agents : Coadministration of 111 did not have any effect on either the safety or efficacy of 222 in the clinical trials.
0	Insulin : A clinical study in # insulin-dependent diabetic patients demonstrated no effect of 111 on 222 absorption from the peritoneal cavity or on insulin s ability to control blood glucose when insulin was administered intraperitoneally with EXTRANEAL .
0	Insulin : A clinical study in # insulin-dependent diabetic patients demonstrated no effect of 111 on insulin absorption from the peritoneal cavity or on 222 s ability to control blood glucose when insulin was administered intraperitoneally with EXTRANEAL .
0	Insulin : A clinical study in # insulin-dependent diabetic patients demonstrated no effect of 111 on insulin absorption from the peritoneal cavity or on insulin s ability to control blood glucose when 222 was administered intraperitoneally with EXTRANEAL .
0	Insulin : A clinical study in # insulin-dependent diabetic patients demonstrated no effect of EXTRANEAL on 111 absorption from the peritoneal cavity or on insulin s ability to control blood glucose when insulin was administered intraperitoneally with 222 .
0	Insulin : A clinical study in # insulin-dependent diabetic patients demonstrated no effect of EXTRANEAL on insulin absorption from the peritoneal cavity or on 111 s ability to control blood glucose when insulin was administered intraperitoneally with 222 .
0	Insulin : A clinical study in # insulin-dependent diabetic patients demonstrated no effect of EXTRANEAL on insulin absorption from the peritoneal cavity or on insulin s ability to control blood glucose when 111 was administered intraperitoneally with 222 .
1	However, appropriate monitoring of blood glucose should be performed when initiating 111 in diabetic patients and 222 dosage should be adjusted if needed.
0	In vitro studies demonstrated no evidence of incompatibility of 111 with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of 111 , cefazolin , ampicillin , ampicillin /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these 222 with EXTRANEAL .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of 111 , cefazolin , ampicillin , ampicillin /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these antibiotics with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , 111 , ampicillin , ampicillin /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these 222 with EXTRANEAL .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , 111 , ampicillin , ampicillin /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these antibiotics with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , 111 , ampicillin /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these 222 with EXTRANEAL .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , 111 , ampicillin /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these antibiotics with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , 111 /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these 222 with EXTRANEAL .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , 111 /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these antibiotics with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , ampicillin /flucoxacillin, 111 , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these 222 with EXTRANEAL .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , ampicillin /flucoxacillin, 111 , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these antibiotics with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , ampicillin /flucoxacillin, ceftazidime , 111 , and amphotericin demonstrated no evidence of incompatibility of these 222 with EXTRANEAL .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , ampicillin /flucoxacillin, ceftazidime , 111 , and amphotericin demonstrated no evidence of incompatibility of these antibiotics with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , ampicillin /flucoxacillin, ceftazidime , gentamicin , and 111 demonstrated no evidence of incompatibility of these 222 with EXTRANEAL .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , ampicillin /flucoxacillin, ceftazidime , gentamicin , and 111 demonstrated no evidence of incompatibility of these antibiotics with 222 .
0	In vitro studies evaluating the minimum inhibitory concentration (MIC) of vancomycin , cefazolin , ampicillin , ampicillin /flucoxacillin, ceftazidime , gentamicin , and amphotericin demonstrated no evidence of incompatibility of these 111 with 222 .
4	Interactions may occur between 111 supplements and 222 and other non-steroidal_anti-inflammatory_drugs and herbs such as garlic (Allium sativum) and ginkgo ( Ginkgo_biloba ).
4	Interactions may occur between 111 supplements and aspirin and other 222 and herbs such as garlic (Allium sativum) and ginkgo ( Ginkgo_biloba ).
4	Interactions may occur between 111 supplements and aspirin and other non-steroidal_anti-inflammatory_drugs and herbs such as garlic (Allium sativum) and 222 ( Ginkgo_biloba ).
